task_id,task_text,candidate_rank,iscoGroup,isco_title,similarity,task_best_similarity,task_best_target,gap_1_2,is_best
0007d62337bd7bae,Report maintenance problems occurring at project site to supervisor and negotiate changes to resolve system conflicts..,1,3112,Civil Engineering Technicians,0.7968190312385559,0.7968190312385559,3112,0.07168066501617432,True
000a44706ab0b26c,"Enter and retrieve information pertaining to vehicle registration, identification, and status, using handheld computers..",1,9629,Elementary Workers Not Elsewhere Classified,0.6784708499908447,0.6784708499908447,9629,0.02677738666534424,True
000acf7aada7045f,"Studies guides, samples, charts, and specification sheets, or confers with supervisor or engineering staff to determine setup requirements..",1,8159,"Textile, Fur and Leather Products Machine Operators Not Elsewhere Classified",0.7569712400436401,0.7569712400436401,8159,0.01603388786315918,True
000c0b6d7c8f4a90,Prepare and attach packing instructions to shipping containers..,1,2114,Geologists and geophysicists,0.708294153213501,0.708294153213501,2114,0.0008959770202636719,True
000e2e08f57b00e8,Sorts shop orders into groups to maximize materials utilization and minimize machine setup..,1,3135,Metal Production Process Controllers,0.5700332522392273,0.5700332522392273,3135,0.008143723011016846,True
001222cdbf30f140,"Plan and conduct programs to combat social problems, prevent substance abuse, or improve community health and counseling services..",1,2635,Social Work and Counselling Professionals,0.7806275486946106,0.7806275486946106,2635,0.005804955959320068,True
00162ca249e92a04,"Trims rough edges from strips, using straightedge and trimming knife..",1,8143,Paper Products Machine Operators,0.5476661920547485,0.5476661920547485,8143,0.014712631702423096,True
001744eb6500e994,"Perform clerical and administrative duties such as keeping records, paying bills, and hiring and supervising personnel..",1,5141,Hairdressers,0.6848887205123901,0.6848887205123901,5141,0.052231788635253906,True
001c046154c441c6,Cleanse and tone the skin in order to prepare it for makeup application..,1,5142,Beauticians and Related Workers,0.6551387906074524,0.6551387906074524,5142,0.049596548080444336,True
001c2d9310809f45,"Manipulates controls to set, activate, and regulate mechanisms on machinery such as self-propelled machines, conveyors, separators, cleaners, and dryers..",1,8341,Mobile Farm and Forestry Plant Operators,0.8146359324455261,0.8146359324455261,8341,0.0667077898979187,True
00217a6289a0e7fe,"Gauges tank levels, using calibrated rod..",1,3133,Chemical Processing Plant Controllers,0.7462805509567261,0.7462805509567261,3133,0.041581809520721436,True
00253111c772defb,Monitor painting operations in order to identify flaws such as blisters and streaks so that their causes can be corrected..,1,7131,Painters and Related Workers,0.6924424171447754,0.6924424171447754,7131,0.003452599048614502,True
002a73ee108e3c45,"Coordinate the removal of sets, props, and exhibits after productions or events are complete..",1,3432,Interior Designers and Decorators,0.6756202578544617,0.6756202578544617,3432,0.018877923488616943,True
002c461be609fbc5,"Fills holes and cracks with plaster, using trowel..",1,8143,Paper Products Machine Operators,0.545639157295227,0.545639157295227,8143,0.00837254524230957,True
002df96fa92d6692,"Activates and tends or operates machines to cut, shape, thread, bore, drill, tap, bend, or mill metal or non- metallic material..",1,7223,Metal Working Machine Tool Setters and  Operators,0.8554041981697083,0.8554041981697083,7223,0.11019080877304077,True
0032320133e6f46d,Serves warrants and makes arrests to return persons sought in connection with crimes or for non-payment of child support..,1,3355,Police Inspectors and Detectives,0.5883011221885681,0.5883011221885681,3355,0.03191858530044556,True
00345e86baaac7f6,"Completes reports to document information acquired during criminal and child support cases, and actions taken..",1,3355,Police Inspectors and Detectives,0.5638571977615356,0.5638571977615356,3355,6.747245788574219e-05,True
0036e0a288a9601c,"Selects type from type case and sets it in compositional sequence, reading from copy..",1,4131,Typists and Word Processing Operators,0.5720895528793335,0.5720895528793335,4131,0.010532498359680176,True
0038291f471bc733,"Gives driving instructions to truck driver, using hand and horn signals, to ensure complete coverage of designated area..",1,7544,Fumigators and Other Pest and Weed Controllers,0.821243405342102,0.821243405342102,7544,0.18235868215560913,True
0039e8da299ab160,"Supervises crew in cleaning and maintaining decks, superstructure, and bridge..",1,8350,Ships' Deck Crews and Related Workers,0.7045003175735474,0.7045003175735474,8350,0.020654916763305664,True
0046f9d4f2d2f4fa,Sets up and operates irrigation equipment..,1,9213,Mixed Crop and Livestock Farm Labourers,0.7788308262825012,0.7788308262825012,9213,0.01963961124420166,True
004b88313d927cf8,"Sings before audience or recipient of message as soloist, or in group, as member of vocal ensemble..",1,2652,"Musicians, Singers and Composers",0.6289370656013489,0.6289370656013489,2652,0.18388822674751282,True
0056fd2ef4018ec0,Provide performers with makeup removal assistance after performances have been completed..,1,2659,Creative and Performing Artists Not Elsewhere Classified,0.6455996036529541,0.6455996036529541,2659,0.0008980035781860352,True
005be6f703f2378a,"Starts aircraft and observes gauges, meters, and other instruments to detect evidence of malfunction..",1,3153,Aircraft Pilots and Related Associate Professionals,0.765329897403717,0.765329897403717,3153,0.06964325904846191,True
0063b65e485dcbb2,"Consult with and advise physicians, educators, researchers, and others regarding medical applications of physics, biology, and chemistry..",1,2212,Specialist Medical Practitioners,0.6478380560874939,0.6478380560874939,2212,0.034892380237579346,True
00820bfb971be91b,Ensures method and equipment used are lawful and apprehends violators..,1,5419,Protective Services Workers Not Elsewhere Classified,0.729443371295929,0.729443371295929,5419,0.07315903902053833,True
0085448fa39f31c8,Nails pointed slats to rails to construct picket fence..,1,7119,Building Frame and Related Trades Workers Not Elsewhere Classified,0.5569775104522705,0.5569775104522705,7119,0.007029592990875244,True
008a4f04262edc31,"Inform customers about foreign currency regulations, and compute transaction fees for currency exchanges..",1,4211,Bank Tellers and Related Clerks,0.716938316822052,0.716938316822052,4211,0.1087297797203064,True
008e449443d23882,"Swear out warrants, and arrest and process suspected arsonists..",1,5411,Fire Fighters,0.7883099913597107,0.7883099913597107,5411,0.17341631650924683,True
009179a9e8cc32c2,"Moves stock or scrap to and from machine transporting either manually or using cart, handtruck, or lift truck..",1,7223,Metal Working Machine Tool Setters and  Operators,0.7396203279495239,0.7396203279495239,7223,0.012984395027160645,True
00925d5097e5b4af,Maintain inventory of spare parts..,1,7421,Electronics Mechanics and Servicers,0.7747302055358887,0.7747302055358887,7421,0.008758902549743652,True
009904bbe561a51d,Install wiring to connect components to an electric power source..,1,7127,Air Conditioning and Refrigeration Mechanics,0.5647239685058594,0.5647239685058594,7127,0.13560569286346436,True
009a6be7e236eec3,"Apply makeup to enhance, and/or alter the appearance of people appearing in productions such as movies..",1,2659,Creative and Performing Artists Not Elsewhere Classified,0.6615704894065857,0.6615704894065857,2659,0.005041062831878662,True
00a3725c5ae1d7f7,"Obtain and process information required for the provision of services, such as opening accounts, savings plans, and purchasing bonds..",1,4211,Bank Tellers and Related Clerks,0.7308598756790161,0.7308598756790161,4211,0.07834017276763916,True
00a80712a661f52f,Conduct raids and order detention of witnesses and suspects for questioning..,1,5412,Police Officers,0.708962082862854,0.708962082862854,5412,0.01003575325012207,True
00b12c4a8d862482,Connects electrical wiring to control panels and electric motors..,1,7412,Electrical Mechanics and Fitters,0.7250345945358276,0.7250345945358276,7412,0.010308146476745605,True
00b352819912ac07,"Starts pumps and adjusts valves to regulate flow of product to vessel, utilizing knowledge of loading procedures..",1,9333,Freight Handlers,0.6768803000450134,0.6768803000450134,9333,0.005212724208831787,True
00bcf574f9a8b931,"Adjusts controls to maintain temperature and heating time, using thermal instruments and charts, dials and gauges of furnace, and color of stock..",1,7212,Welders and Flame Cutters,0.5599581599235535,0.5599581599235535,7212,0.041893720626831055,True
